title,price,link,category,storage,average_price,median_price
iPhone 12 64gb,2500,https://www.finn.no/bap/forsale/ad.html?finnkode=368020889,Regular,64GB,2477.22,2500.00
iPhone 11,1200,https://www.finn.no/bap/forsale/ad.html?finnkode=367708130,Regular,Unknown,2029.98,2000.00
iPhone 11 128gb,2500,https://www.finn.no/bap/forsale/ad.html?finnkode=367613625,Regular,128GB,2166.62,2000.00
iPhone 11 pro,1899,https://www.finn.no/bap/forsale/ad.html?finnkode=367568658,Pro,Unknown,1964.12,2000.00
iPhone 11,750,https://www.finn.no/bap/forsale/ad.html?finnkode=367533991,Regular,Unknown,2029.98,2000.00
iPhone 11 | Pent Brukt,2500,https://www.finn.no/bap/forsale/ad.html?finnkode=367418402,Regular,Unknown,2029.98,2000.00
iPhone 11 | Veldig Finstand,2500,https://www.finn.no/bap/forsale/ad.html?finnkode=367417803,Regular,Unknown,2029.98,2000.00
iPhone 12 Pro Max,2200,https://www.finn.no/bap/forsale/ad.html?finnkode=367353869,Pro Max,Unknown,5453.45,5500.00
iPhone 11 pro max,1200,https://www.finn.no/bap/forsale/ad.html?finnkode=366740560,Pro Max,Unknown,2262.44,2000.00
iPhone 11,1000,https://www.finn.no/bap/forsale/ad.html?finnkode=366549157,Regular,Unknown,2029.98,2000.00
iPhone 11,1500,https://www.finn.no/bap/forsale/ad.html?finnkode=366560398,Regular,Unknown,2029.98,2000.00
iPhone 11 64GB,2500,https://www.finn.no/bap/forsale/ad.html?finnkode=366540423,Regular,64GB,1890.70,1950.00
iPhone 11,1000,https://www.finn.no/bap/forsale/ad.html?finnkode=366115160,Regular,Unknown,2029.98,2000.00
iPhone 11 64GB,2300,https://www.finn.no/bap/forsale/ad.html?finnkode=365987662,Regular,64GB,1890.70,1950.00
iPhone 12 64GB blå,2500,https://www.finn.no/bap/forsale/ad.html?finnkode=365815402,Regular,64GB,2477.22,2500.00
iPhone 11,2500,https://www.finn.no/bap/forsale/ad.html?finnkode=365633749,Regular,Unknown,2029.98,2000.00
iPhone 11 Pro,1500,https://www.finn.no/bap/forsale/ad.html?finnkode=365478504,Pro,Unknown,1964.12,2000.00
iPhone 12,2000,https://www.finn.no/bap/forsale/ad.html?finnkode=365516299,Regular,Unknown,2613.59,2500.00
Nesten NY iPhone 11 med garanti,3210,https://www.finn.no/bap/webstore/ad.html?finnkode=356029247,Regular,Unknown,3210.00,3210.00
uåpnet iPhone 14 plus midnatt 256 GB,6500,https://www.finn.no/recommerce/forsale/item/374867018,Regular,256GB,6500.00,6500.00
Helt ny iPhone 12 pro Max,6500,https://www.finn.no/recommerce/forsale/item/374807831,Pro Max,Unknown,8500.00,6500.00
iPhone 13 pro Max,6500,https://www.finn.no/recommerce/forsale/item/374624098,Pro Max,Unknown,6623.42,6500.00
iPhone 13 Pro,6500,https://www.finn.no/recommerce/forsale/item/374570931,Pro,Unknown,5895.92,5750.00
iPhone 12 pro Max,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=343471397,Pro Max,Unknown,5453.45,5500.00
iPhone 13 Pro Max 256 GB,6500,https://www.finn.no/recommerce/forsale/item/374329252,Pro Max,256GB,6987.24,7000.00
iPhone 14 Pro 128 GB,6500,https://www.finn.no/recommerce/forsale/item/374218294,Pro,128GB,7515.39,7450.00
Pent brukt iPhone 13 Pro Max 256GB Sierra Blue,6500,https://www.finn.no/recommerce/forsale/item/374217213,Pro Max,256GB,7666.67,6500.00
iPhone 14 pro 256gb lagring!,6500,https://www.finn.no/recommerce/forsale/item/374103250,Pro,256GB,7636.44,7500.00
iPhone 12 PRO MAX 512GB,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=356979591,Pro Max,512GB,8300.00,7000.00
iPhone 14 pro - 128 GB,6500,https://www.finn.no/recommerce/forsale/item/373873309,Pro,128GB,7515.39,7450.00
iPhone 14 plus,6500,https://www.finn.no/recommerce/forsale/item/373700676,Regular,Unknown,6228.35,6000.00
iPhone 12 Pro 128gb,6500,https://www.finn.no/recommerce/forsale/item/373675811,Pro,128GB,5474.88,5500.00
iPhone 13 Pro 256gb,6500,https://www.finn.no/recommerce/forsale/item/373663830,Pro,256GB,5975.74,6000.00
Ubrukt iPhone 14,6500,https://www.finn.no/recommerce/forsale/item/373525466,Regular,Unknown,5099.95,5000.00
iPhone 13 Pro Max,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=373333686,Pro Max,Unknown,6623.42,6500.00
iPhone 14 Pro 128G Black,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=373323310,Pro,Unknown,7482.00,7450.00
iPhone 13 pro Max,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=373316635,Pro Max,Unknown,6623.42,6500.00
Ny iPhone 12 Pro Max 128gb Pacific Blue,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=345636353,Pro Max,128GB,6787.38,6500.00
Strøken iPhone 13 Pro Max     256gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=373232645,Pro Max,256GB,10660.50,11500.00
iPhone 13 Pro Max 256 GB til salgs,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370642336,Pro Max,256GB,6987.24,7000.00
iPhone 14 128gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372886076,Regular,128GB,6336.27,6250.00
iPhone 13 Pro 128 GB,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=363232606,Pro,128GB,5839.25,5500.00
iPhone 14 Pro i god stand. 128 gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372854831,Pro,128GB,7515.39,7450.00
iPhone 14 plus,4000,https://www.finn.no/recommerce/forsale/item/374535919,Regular,Unknown,6228.35,6000.00
iPhone 14Pro 256GB GOLD,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372627973,Pro,256GB,6796.67,6500.00
iPhone 13 pro Alpine Grenn 128gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372561451,Pro,128GB,5839.25,5500.00
iPhone 14 Pro 256GB,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372548145,Pro,256GB,7636.44,7500.00
iPhone 14 Pro Max 128gb med utstyr verdt 3000kr!,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372487998,Pro Max,128GB,8174.90,7800.00
iPhone 13 pro Max + Apple Watch,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372460500,Pro Max,Unknown,6623.42,6500.00
En uke gammel iPhone 13,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372417731,Regular,Unknown,6500.00,6500.00
iPhone 13 pro max,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372302316,Pro Max,Unknown,6623.42,6500.00
iPhone 12 Pro Max gold,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372137833,Pro Max,Unknown,5453.45,5500.00
Nesten ny iPhone 14 - sierrablå 128gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372064638,Regular,128GB,6633.33,6500.00
iPhone 13 pro 128GB til salgs,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=372029339,Pro,128GB,5839.25,5500.00
iPhone 13 Pro Max - 256GB,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370381979,Pro Max,256GB,6987.24,7000.00
iPhone 13 Pro 256 GB,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=371930046,Pro,256GB,5975.74,6000.00
Ny Apple iPhone 12 pro max Blå 128 gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=371613413,Pro Max,128GB,6500.00,6500.00
iPhone 13 Pro 256gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=371606612,Pro,256GB,5975.74,6000.00
iPhone 13 Pro Max - 128GB (Grønn),6500,https://www.finn.no/bap/forsale/ad.html?finnkode=371559828,Pro Max,128GB,6019.27,6000.00
iPhone 14 Pro Max 256GB Lilla Knust bak,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=371537167,Pro Max,256GB,8640.21,8500.00
iPhone 13 Pro Max,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=371202061,Pro Max,Unknown,6623.42,6500.00
iPhone 14 pluss,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370530118,Regular,Unknown,6228.35,6000.00
iPhone 12 pro 256GB pent brukt,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=371120190,Pro,256GB,5306.12,5500.00
iPhone 13 Pro Max 128GB Graphite - Nesten Ny,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370912795,Pro Max,128GB,6019.27,6000.00
iPhone 14 pro,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370668086,Pro,Unknown,7482.00,7450.00
iPhone 13 Pro,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370662800,Pro,Unknown,5895.92,5750.00
(TOPPMODELL!) iPhone 13 Pro Max - 512GB - Sierra Blå,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370553386,Pro Max,512GB,9500.00,8000.00
iPhone 13 Pro Max,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370510245,Pro Max,Unknown,6623.42,6500.00
iPhone 13 Pro max 126gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370484184,Pro Max,128GB,6019.27,6000.00
iPhone 13 Pro 256 GB Sierra Blue,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370254898,Pro,256GB,5975.74,6000.00
iPhone 13 Pro Max 128Gb (Strøken),6500,https://www.finn.no/bap/forsale/ad.html?finnkode=370223738,Pro Max,128GB,6019.27,6000.00
Ny iPhone 12 Pro Max 128gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=335610502,Pro Max,128GB,6787.38,6500.00
iPhone 14 pro,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=369516702,Pro,Unknown,7482.00,7450.00
iPhone 14 plus,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=368825760,Regular,Unknown,6228.35,6000.00
Brukt iPhone 12 - 2 års garanti,3900,https://www.finn.no/bap/webstore/ad.html?finnkode=291652293,Regular,Unknown,5099.95,5000.00
iPhone 14 Pro Lilla 128GB,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=368564511,Pro,128GB,7515.39,7450.00
iPhone 14 Plus med 128 GB lagringsplass!,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=368524108,Regular,128GB,6336.27,6250.00
iPhone 13,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=368397629,Regular,Unknown,4788.55,5000.00
iPhone 13,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=366893847,Regular,Unknown,4788.55,5000.00
iPhone 12 Pro Max - SOM NY.,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=366868900,Pro Max,Unknown,5453.45,5500.00
iPhone 12 Pro Max Gold,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=366814430,Pro Max,Unknown,5453.45,5500.00
iPhone 13 pro Max,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=366037381,Pro Max,Unknown,6623.42,6500.00
iPhone 13 Pro Max 126gb,6500,https://www.finn.no/bap/forsale/ad.html?finnkode=365547711,Pro Max,128GB,6019.27,6000.00
iPhone 14 Pro – 5G smarttelefon 128GB Mørk Lilla,6499,https://www.finn.no/recommerce/forsale/item/374824249,Pro,128GB,7515.39,7450.00
iPhone 13 Pro Max Alpine Green 256GB,6499,https://www.finn.no/recommerce/forsale/item/374782303,Pro Max,256GB,6987.24,7000.00
iPhone 14 Pro 128GB,6499,https://www.finn.no/bap/forsale/ad.html?finnkode=373609914,Pro,128GB,7515.39,7450.00
iPhone 14 pro max 128 esim only,6499,https://www.finn.no/bap/forsale/ad.html?finnkode=372801588,Pro Max,Unknown,9129.35,8990.00
NY iPhone 13 Pro 128 GB,6490,https://www.finn.no/recommerce/forsale/item/374694333,Pro,128GB,7676.11,7500.00
iPhone 14 Pro 256gb Space Black,6490,https://www.finn.no/bap/forsale/ad.html?finnkode=371066767,Pro,256GB,7636.44,7500.00
iPhone 14 Pro | 128gb | Sort,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=373957084,Pro,128GB,7515.39,7450.00
iPhone 14 - 128GB,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=373034151,Regular,128GB,6336.27,6250.00
iPhone 13 Pro Max 256gb,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=372624937,Pro Max,256GB,6987.24,7000.00
iPhone 13 Pro Max,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=372320827,Pro Max,Unknown,6623.42,6500.00
Apple iPhone 13 Pro Max 256GB Gold,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=372272930,Pro Max,256GB,10660.50,11500.00
iPhone 14 Pro i fargen Deep purple på 128 GB,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=371531406,Pro,128GB,7515.39,7450.00
iPhone 13 pro,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=370925850,Pro,Unknown,5895.92,5750.00
iPhone 13 Pro Max 128gb,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=370668939,Pro Max,128GB,6019.27,6000.00
iPhone 13 Pro Max 256GB,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=370172221,Pro Max,256GB,6987.24,7000.00
iPhone 13 Pro - 256 gb,6300,https://www.finn.no/bap/forsale/ad.html?finnkode=370034787,Pro,256GB,5975.74,6000.00
Apple iPhone 12 Pro Max (Litt brukt),6300,https://www.finn.no/bap/forsale/ad.html?finnkode=366427167,Pro Max,Unknown,9373.46,9749.50
Brukt iPhone 12 med 2 års garanti,3900,https://www.finn.no/bap/webstore/ad.html?finnkode=305606275,Regular,Unknown,5099.95,5000.00
iPhone 13 PRO MAX - 256GB,6279,https://www.finn.no/bap/forsale/ad.html?finnkode=371335154,Pro Max,256GB,6987.24,7000.00
Pent brukt iPhone 14 128 GB – Marineblå,6250,https://www.finn.no/bap/forsale/ad.html?finnkode=372077975,Regular,128GB,6250.00,6250.00
iPhone 13 Pro Max,6200,https://www.finn.no/recommerce/forsale/item/374605760,Pro Max,Unknown,6623.42,6500.00
iPhone 14 128 gb,6200,https://www.finn.no/recommerce/forsale/item/374053371,Regular,128GB,6336.27,6250.00
iPhone 13 Pro Max - 128 Mb,6200,https://www.finn.no/bap/forsale/ad.html?finnkode=363354037,Pro Max,Unknown,6623.42,6500.00
iPhone 13 pro Max,6200,https://www.finn.no/bap/forsale/ad.html?finnkode=371347213,Pro Max,Unknown,6623.42,6500.00
iPhone 13 Pro Max 128Gb,6199,https://www.finn.no/bap/forsale/ad.html?finnkode=373243500,Pro Max,128GB,6019.27,6000.00
iPhone 13 pro 256GB,6100,https://www.finn.no/bap/forsale/ad.html?finnkode=371726580,Pro,256GB,5975.74,6000.00
iPhone 13 pro 128 GB 89% batteri,6100,https://www.finn.no/bap/forsale/ad.html?finnkode=369432654,Pro,128GB,5839.25,5500.00
iPhone 14 Pro 256gb,6000,https://www.finn.no/recommerce/forsale/item/374824848,Pro,256GB,7636.44,7500.00
iPhone 13 Pro Max 128GB,6000,https://www.finn.no/recommerce/forsale/item/374793395,Pro Max,128GB,6019.27,6000.00
iPhone 13 pro 256 gb sierra blue,6000,https://www.finn.no/recommerce/forsale/item/374788483,Pro,256GB,5975.74,6000.00
iPhone 13 pro max - 128GB,6000,https://www.finn.no/recommerce/forsale/item/374758198,Pro Max,128GB,6019.27,6000.00
iPhone 14 pro 128GB,6000,https://www.finn.no/recommerce/forsale/item/374722357,Pro,128GB,7515.39,7450.00
iPhone 14 midnattsblå,6000,https://www.finn.no/recommerce/forsale/item/374686243,Regular,Unknown,6228.35,6000.00
iPhone 13Pro 256 GB,6000,https://www.finn.no/recommerce/forsale/item/374657025,Pro,256GB,5750.00,5750.00
iPhone 13 128gb,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373761551,Regular,128GB,4671.25,5390.00
Apple iPhone 12 pro 128 GB grafitt,6000,https://www.finn.no/recommerce/forsale/item/374619904,Pro,128GB,7676.11,7500.00
iPhone 14 Pro - 256 GB,6000,https://www.finn.no/recommerce/forsale/item/374420822,Pro,256GB,7636.44,7500.00
iPhone 13 Midnight 128GB-SDH,6000,https://www.finn.no/recommerce/forsale/item/374487906,Regular,128GB,4671.25,5390.00
iPhone 13 Pro Max 128 GB,6000,https://www.finn.no/recommerce/forsale/item/374472873,Pro Max,128GB,6019.27,6000.00
Strøken iPhone 13 Pro 256gb,6000,https://www.finn.no/recommerce/forsale/item/374472805,Pro,256GB,7092.60,7000.00
iPhone 13 pro Max,6000,https://www.finn.no/recommerce/forsale/item/374443257,Pro Max,Unknown,6623.42,6500.00
iPhone 13,6000,https://www.finn.no/recommerce/forsale/item/374416247,Regular,Unknown,4788.55,5000.00
iPhone 13 Pro Max - 256 GB,6000,https://www.finn.no/recommerce/forsale/item/374302418,Pro Max,256GB,6987.24,7000.00
Brukt iPhone 12 - 2 års garanti,3900,https://www.finn.no/bap/webstore/ad.html?finnkode=281916304,Regular,Unknown,5099.95,5000.00
iPhone 14 Pro 128gb lilla,6000,https://www.finn.no/recommerce/forsale/item/374300285,Pro,128GB,7515.39,7450.00
Ubrukt  iPhone 12 Pro 256 GB,6000,https://www.finn.no/recommerce/forsale/item/374289370,Pro,256GB,7092.60,7000.00
iPhone 12 Pro Max 256 GB,6000,https://www.finn.no/recommerce/forsale/item/374287635,Pro Max,256GB,5313.33,5200.00
iPhone 14pro,6000,https://www.finn.no/recommerce/forsale/item/374268813,Pro,Unknown,8000.00,9000.00
iPhone 14 Pro 256gb,6000,https://www.finn.no/recommerce/forsale/item/374261952,Pro,256GB,7636.44,7500.00
iPhone 12 Pro Max 128GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=247704451,Pro Max,128GB,5258.17,5025.00
iPhone 12(128 GB Black) Uåpnet ny 😊👍,6000,https://www.finn.no/recommerce/forsale/item/364317204,Regular,128GB,6000.00,6000.00
iPhone 12 pro Max,6000,https://www.finn.no/recommerce/forsale/item/373903932,Pro Max,Unknown,5453.45,5500.00
iPhone 14 Pro Max,6000,https://www.finn.no/recommerce/forsale/item/373721993,Pro Max,Unknown,9129.35,8990.00
iPhone 13 Pro Max 128 GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373631039,Pro Max,128GB,6019.27,6000.00
iPhone 14 Pro 128GB - Space Black,6000,https://www.finn.no/recommerce/forsale/item/373611383,Pro,128GB,7515.39,7450.00
iPhone 13 Pro 256GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373581715,Pro,256GB,5975.74,6000.00
iPhone 14 Pro 128gb Black 📱,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373541035,Pro,128GB,7515.39,7450.00
iPhone 13 Pro Max 256GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373518017,Pro Max,256GB,6987.24,7000.00
iPhone 14 256gb,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373471113,Regular,256GB,7233.33,7200.00
iPhone 13 pro max 128GB gull - med alt tilbehør,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373436901,Pro Max,128GB,6019.27,6000.00
iPhone 14 Pro 256GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373327425,Pro,256GB,7636.44,7500.00
iPhone 14 plus 128gb,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373264746,Regular,128GB,6336.27,6250.00
iPhone 13 pro 256GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373239266,Pro,256GB,5975.74,6000.00
iPhone 14 pro 128gb,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373185276,Pro,128GB,7515.39,7450.00
iPhone 14 pro,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373158862,Pro,Unknown,7482.00,7450.00
iPhone 13 Pro 256GB Graphite,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373147211,Pro,256GB,5975.74,6000.00
iPhone 13 PRO MAX grønn,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373139902,Pro Max,Unknown,6623.42,6500.00
iPhone 13 Proa,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=373065535,Pro,Unknown,5895.92,5750.00
Meget pen iPhone 13 Pro,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372913549,Pro,Unknown,6000.00,6000.00
iPhone 13,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372887525,Regular,Unknown,4788.55,5000.00
iPhone 13 pro,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372823683,Pro,Unknown,5895.92,5750.00
iPhone 13 pro 256gb,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372766818,Pro,256GB,5975.74,6000.00
iPhone 13 Pro Max 128 GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372726858,Pro Max,128GB,6019.27,6000.00
iPhone 13 Pro Max,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372721473,Pro Max,Unknown,6623.42,6500.00
iPhone 13 Pro 256 GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372696496,Pro,256GB,5975.74,6000.00
iPhone 14 plus 128 gb sort,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372597876,Regular,128GB,6336.27,6250.00
iPhone 13 Pro Max 128 GB! Med KVITTERING!!!,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=363087819,Pro Max,128GB,6019.27,6000.00
Nesten ny iPhone 14. 128 GB.,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372494243,Regular,128GB,6633.33,6500.00
iPhone 13 pro 128GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372449004,Pro,128GB,5839.25,5500.00
iPhone 12 pro,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372255825,Pro,Unknown,3666.67,2500.00
iPhone 14 Pro,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372182526,Pro,Unknown,7482.00,7450.00
iPhone 13 Pro Max - 128GB - 86% Batterikapasitet,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372182044,Pro Max,128GB,6019.27,6000.00
Apple iPhone 12 Pro Max 5G Silver 128,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372178217,Pro Max,Unknown,9373.46,9749.50
iPhone 14 Pro gold 128 gb,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=372171317,Pro,128GB,7515.39,7450.00
Strøken iPhone 14 Pro (128GB) ++,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=371950359,Pro,128GB,7676.11,7500.00
iPhone 12 Pro Max,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=359337688,Pro Max,Unknown,5453.45,5500.00
iPhone 13 Pro Max,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=371728067,Pro Max,Unknown,6623.42,6500.00
iPhone 14,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=371599900,Regular,Unknown,6228.35,6000.00
iPhone 13 pro 256GB,6000,https://www.finn.no/bap/forsale/ad.html?finnkode=371602055,Pro,256GB,5975.74,6000.00
